Year,Department Title,Job Class Title,Regular Pay,Actual Earnings,Department #
2012,Water And Power,Tree Surgeon Supervisor,100361.75,144980.92,
2012,Water And Power,Tree Surgeon Supervisor,102452.29,152340.25,
2012,Water And Power,Electrical Mechanic,104175.43,119225.50,
2012,Water And Power,Electrical Mechanic,97603.88,119354.08,
2012,Water And Power,Utility Pre-Craft Trainee,6698.89,14924.40,
2012,Water And Power,Tree Surgeon Supervisor,105421.12,152815.16,
2012,Water And Power,Electric Distribution Mechanic,117837.25,168166.68,
2012,Water And Power,Electric Distribution Mechanic,108866.58,168017.66,
2012,Water And Power,Tree Surgeon Supervisor,105648.15,126606.25,
2012,Water And Power,Customer Service Representative,75360.32,80537.84,
2012,Water And Power,Power Engineering Manager,249849.60,261028.64,
2012,Water And Power,Tree Surgeon Supervisor,105648.15,113185.46,
2012,Water And Power,Utility Services Specialist,104671.24,131764.64,
2012,Water And Power,Electrical Craft Helper,72937.36,114146.21,
2012,Water And Power,Electrical Mechanic,70214.00,72491.64,
2012,Water And Power,Electrical Craft Helper,73898.40,99809.70,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,0.00,932.01,
2012,Water And Power,Aqueduct And Reservoir Keeper,73333.22,89411.74,
2012,Water And Power,Equipment Mechanic,86091.28,107443.21,
2012,Water And Power,Electrical Craft Helper,73438.00,97211.66,
2012,Water And Power,Utility Services Specialist,108852.74,141113.08,
2012,Water And Power,Electrical Craft Helper,71105.42,94124.11,
2012,Water And Power,Air Conditioning Mechanic,102491.93,129330.78,
2012,Water And Power,Occupational Health Nurse,79675.27,80965.23,
2012,Water And Power,Transmission & Distribution District Supervisor,163370.68,231155.54,
2012,Water And Power,Electrical Craft Helper,69156.77,75679.74,
2012,Water And Power,Programmer Analyst,120168.40,151719.83,
2012,Water And Power,Electrical Craft Helper,67752.03,70698.71,
2012,Water And Power,Customer Service Representative,69031.76,76961.02,
2012,Water And Power,Electrical Craft Helper,66623.14,88094.48,
2012,Water And Power,Electric Distribution Mechanic,117279.94,174906.96,
2012,Water And Power,Electrical Craft Helper,72872.64,108240.14,
2012,Water And Power,Electrical Craft Helper,58101.96,61916.76,
2012,Water And Power,Electrical Craft Helper,64404.94,70141.53,
2012,Water And Power,Commercial Field Representative,75568.32,81552.55,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,0.00,44880.21,
2012,Water And Power,Electrical Mechanic,100043.35,117429.33,
2012,Water And Power,Electrical Mechanic,99281.92,115146.52,
2012,Water And Power,Equipment Mechanic,88237.92,95443.43,
2012,Water And Power,Electric Distribution Mechanic,118299.44,179025.47,
2012,Water And Power,Utility Services Specialist,90923.20,91498.24,
2012,Water And Power,Commercial Service Supervisor,92254.12,93855.77,
2012,Water And Power,Occupational Health Nurse,79332.00,80130.23,
2012,Water And Power,Power Engineering Manager,219928.40,259408.64,
2012,Water And Power,Electric Distribution Mechanic,112771.35,184045.34,
2012,Water And Power,Power Engineering Manager,250410.24,261036.96,
2012,Water And Power,Electrical Craft Helper,73301.88,74719.80,
2012,Water And Power,Electric Distribution Mechanic,118299.44,179954.72,
2012,Water And Power,Tree Surgeon Assistant,61809.16,100562.61,
2012,Water And Power,Electrical Craft Helper,67197.00,108162.26,
2012,Water And Power,Electric Distribution Mechanic,85007.40,96971.25,
2012,Water And Power,Communications Cable Supervisor,123243.77,165528.19,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135222.51,139859.79,
2012,Water And Power,Utility Services Specialist,104048.80,114800.75,
2012,Water And Power,Office Engineering Technician,95672.48,110616.42,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,134639.85,137438.92,
2012,Water And Power,Electric Distribution Mechanic,109679.10,143760.73,
2012,Water And Power,Electrical Tester,93409.88,97668.07,
2012,Water And Power,Electrical Craft Helper,71738.78,76150.24,
2012,Water And Power,Air Conditioning Mechanic,98352.39,128002.47,
2012,Water And Power,Meter Reader,68302.00,76733.03,
2012,Water And Power,Power Engineering Manager,251134.40,262642.62,
2012,Water And Power,Electric Distribution Mechanic,77911.20,83909.05,
2012,Water And Power,Programmer Analyst,129188.64,135649.12,
2012,Water And Power,Water Treatment Operator,100909.06,129983.58,
2012,Water And Power,Communications Cable Worker,99772.46,127852.29,
2012,Water And Power,Electrical Craft Helper,73435.20,79875.94,
2012,Water And Power,Water Utility Worker,78716.93,95703.04,
2012,Water And Power,Electrical Mechanic Supervisor,123253.27,133656.38,
2012,Water And Power,Electrical Craft Helper,65284.60,69433.82,
2012,Water And Power,Electrical Engineer,142251.84,148029.84,
2012,Water And Power,Electric Distribution Mechanic,117563.14,190537.25,
2012,Water And Power,Office Engineering Technician,95665.12,99583.32,
2012,Water And Power,Office Engineering Technician,95665.12,99629.12,
2012,Water And Power,Commercial Field Representative,77646.64,84321.85,
2012,Water And Power,Electrical Craft Helper,62843.43,63133.47,
2012,Water And Power,Electric Distribution Mechanic,118299.44,192188.10,
2012,Water And Power,Power Engineering Manager,241308.72,261561.28,
2012,Water And Power,Electric Distribution Mechanic,92687.60,94342.27,
2012,Water And Power,Water Treatment Supervisor,111593.60,129344.23,
2012,Water And Power,Power Engineering Manager,183102.40,191356.64,
2012,Water And Power,Aqueduct And Reservoir Keeper,41372.80,66127.79,
2012,Water And Power,Customer Service Representative,68706.68,78128.84,
2012,Water And Power,Power Shovel Operator,95211.20,151149.80,
2012,Water And Power,Electrical Craft Helper,71709.60,76426.94,
2012,Water And Power,Commercial Field Representative,77646.64,84909.64,
2012,Water And Power,Electrical Craft Helper,68871.40,73478.86,
2012,Water And Power,Commercial Service Supervisor,3571.53,6007.68,
2012,Water And Power,Aqueduct And Reservoir Keeper,77976.22,92967.42,
2012,Water And Power,Office Engineering Technician,95672.48,100567.98,
2012,Water And Power,Electrical Tester,93586.19,117920.01,
2012,Water And Power,Electric Distribution Mechanic,90481.15,106763.12,
2012,Water And Power,Electric Distribution Mechanic,117295.83,171128.82,
2012,Water And Power,Power Engineering Manager,0.00,10949.58,
2012,Water And Power,Electric Distribution Mechanic,124967.31,137110.27,
2012,Water And Power,Electrical Craft Helper,39119.99,41622.22,
2012,Water And Power,Operations & Statistical Research Analyst,121196.64,129473.40,
2012,Water And Power,Office Engineering Technician,95672.48,124010.72,
2012,Water And Power,Electric Distribution Mechanic,118299.44,190013.92,
2012,Water And Power,Power Engineering Manager,183102.40,190946.48,
2012,Water And Power,Electrical Engineer,142246.40,146478.10,
2012,Water And Power,Office Engineering Technician,87925.50,94813.95,
2012,Water And Power,Engineering Designer,92215.68,96911.81,
2012,Water And Power,Water Service Worker,85378.77,90137.11,
2012,Water And Power,Mechanical Helper,73478.76,132533.54,
2012,Water And Power,Electrical Craft Helper,67202.20,101009.62,
2012,Water And Power,Water Service Worker,86205.78,90797.47,
2012,Water And Power,Programmer Analyst,111001.84,120700.77,
2012,Water And Power,Emergency Preparedness Coordinator,111667.60,115068.28,
2012,Water And Power,Electrical Craft Helper,66907.47,80550.15,
2012,Water And Power,Electric Distribution Mechanic,107639.48,114985.13,
2012,Water And Power,Electrical Craft Helper,72023.20,105710.60,
2012,Water And Power,Electrical Craft Helper,59511.84,81975.54,
2012,Water And Power,Electric Distribution Mechanic,108302.53,137509.02,
2012,Water And Power,Electrical Tester,87503.11,107914.09,
2012,Water And Power,Electric Distribution Mechanic,107598.12,109447.11,
2012,Water And Power,Tree Surgeon,10681.69,23915.25,
2012,Water And Power,Electrical Craft Helper,73438.00,84096.24,
2012,Water And Power,Meter Reader,68200.63,86334.04,
2012,Water And Power,Plumber,98185.54,112802.85,
2012,Water And Power,Electrical Craft Helper,73435.20,106643.97,
2012,Water And Power,Tree Surgeon,58094.49,58520.37,
2012,Water And Power,Customer Service Representative,69422.52,72842.78,
2012,Water And Power,Utility Services Specialist,95945.72,99967.32,
2012,Water And Power,Electrical Tester,87800.16,104180.09,
2012,Water And Power,Programmer Analyst,110997.60,115548.80,
2012,Water And Power,Electrical Tester,87628.96,117052.50,
2012,Water And Power,Electrical Craft Helper,40070.30,40757.83,
2012,Water And Power,Power Shovel Operator,93457.52,122318.53,
2012,Water And Power,Electrical Craft Helper,42110.40,61658.26,
2012,Water And Power,Transmission & Distribution District Supervisor,161292.16,229655.10,
2012,Water And Power,Electrical Tester,93404.08,96559.16,
2012,Water And Power,Electric Distribution Mechanic,117278.81,199374.31,
2012,Water And Power,Electrical Craft Helper,70326.39,89538.55,
2012,Water And Power,Underground Distribution Construction Mechanic,82867.62,93480.52,
2012,Water And Power,Power Shovel Operator,93733.04,121295.94,
2012,Water And Power,Operations & Statistical Research Analyst,123073.03,128573.03,
2012,Water And Power,Electric Distribution Mechanic,113037.19,116090.31,
2012,Water And Power,Electrical Mechanic,100050.97,144303.14,
2012,Water And Power,Tree Surgeon Assistant,62266.31,82547.22,
2012,Water And Power,Electrical Tester,83716.80,107112.51,
2012,Water And Power,Electrical Craft Helper,66231.40,68560.71,
2012,Water And Power,Commercial Field Representative,77652.56,83363.97,
2012,Water And Power,Electric Distribution Mechanic,110288.71,110790.29,
2012,Water And Power,Operations & Statistical Research Analyst,117125.10,122931.50,
2012,Water And Power,Utility Services Specialist,17444.00,17823.37,
2012,Water And Power,Customer Service Representative,69014.25,74982.09,
2012,Water And Power,Electrical Craft Helper,13844.67,17185.83,
2012,Water And Power,Utility Pre-Craft Trainee,7110.40,15993.83,
2012,Water And Power,Electrical Craft Helper,72762.86,103432.17,
2012,Water And Power,Utility Services Specialist,3759.37,3759.37,
2012,Water And Power,Electrical Tester,83716.80,100274.21,
2012,Water And Power,Electrical Craft Helper,0.00,10068.62,
2012,Water And Power,Electrical Service Manager,96125.68,257090.16,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135232.85,140246.88,
2012,Water And Power,Communications Cable Worker,97385.46,131054.34,
2012,Water And Power,Electric Trouble Dispatcher,89978.72,152774.96,
2012,Water And Power,Electrical Mechanic,87846.68,92114.89,
2012,Water And Power,Electrical Mechanic,102553.47,115900.69,
2012,Water And Power,Commercial Service Supervisor,95939.50,109976.87,
2012,Water And Power,Utility Services Manager,173347.20,181163.60,
2012,Water And Power,Electric Trouble Dispatcher,93591.68,121917.55,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,141072.34,155306.87,
2012,Water And Power,Customer Service Representative,75764.77,96482.06,
2012,Water And Power,Electrical Mechanic,89981.22,93296.19,
2012,Water And Power,Electric Trouble Dispatcher,92893.84,128808.46,
2012,Water And Power,Water Service Supervisor,102710.19,112751.93,
2012,Water And Power,Electrical Tester,94529.08,101849.95,
2012,Water And Power,Utility Services Manager,173347.20,184233.16,
2012,Water And Power,Electric Trouble Dispatcher,93246.40,113980.59,
2012,Water And Power,Warehouse & Toolroom Worker,71401.68,75139.85,
2012,Water And Power,Utility Accountant,90022.96,96589.57,
2012,Water And Power,Electrical Tester,87975.52,91341.52,
2012,Water And Power,Electric Distribution Mechanic,110280.25,114513.93,
2012,Water And Power,Operations & Statistical Research Analyst,142952.52,148727.72,
2012,Water And Power,Plumber,93450.80,126886.84,
2012,Water And Power,Commercial Field Representative,75574.08,83058.32,
2012,Water And Power,Electric Trouble Dispatcher,88921.04,124296.92,
2012,Water And Power,Customer Service Representative,62202.00,64612.54,
2012,Water And Power,Electric Station Operator,104190.38,148651.37,
2012,Water And Power,Programmer Analyst,120173.00,122063.65,
2012,Water And Power,Electric Trouble Dispatcher,81424.49,88201.29,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135232.85,138439.95,
2012,Water And Power,Electrical Craft Helper,72102.28,75137.21,
2012,Water And Power,Utility Pre-Craft Trainee,7222.40,16175.48,
2012,Water And Power,Electrical Mechanic,97104.19,99374.98,
2012,Water And Power,Electrical Mechanic Supervisor,38745.62,65394.79,
2012,Water And Power,Electric Distribution Mechanic,113045.85,116036.07,
2012,Water And Power,Tree Surgeon Assistant,61660.03,86278.20,
2012,Water And Power,Electric Station Operator,104590.96,161547.92,
2012,Water And Power,Power Shovel Operator,93450.80,97787.26,
2012,Water And Power,Electric Station Operator,101944.44,128493.03,
2012,Water And Power,Plumber,93450.80,119439.43,
2012,Water And Power,Electric Station Operator,104574.99,150839.21,
2012,Water And Power,Water Service Worker,86275.39,87489.65,
2012,Water And Power,Assistant Communications Cable Worker,86429.60,94991.49,
2012,Water And Power,Electric Distribution Mechanic,118126.12,188565.48,
2012,Water And Power,Electric Distribution Mechanic,115414.86,171333.78,
2012,Water And Power,Electrical Repairer,102545.65,116821.14,
2012,Water And Power,Electrical Tester,91510.36,98708.08,
2012,Water And Power,Programmer Analyst,120163.80,122805.00,
2012,Water And Power,Customer Service Representative,75360.32,93777.65,
2012,Water And Power,Electrical Mechanic Supervisor,123538.98,143606.55,
2012,Water And Power,Electric Distribution Mechanic,110343.53,119774.08,
2012,Water And Power,Electrical Service Manager,206502.40,219855.28,
2012,Water And Power,Plumber,641.62,7858.36,
2012,Water And Power,Electric Distribution Mechanic,114972.80,150831.25,
2012,Water And Power,Electric Station Operator,92977.97,132310.04,
2012,Water And Power,Transmission & Distribution Superintendent ,0.00,5891.34,
2012,Water And Power,Electrical Repair Supervisor,119947.38,181160.57,
2012,Water And Power,Asbestos Worker,90880.30,121552.87,
2012,Water And Power,Communications Cable Worker,102980.84,131038.55,
2012,Water And Power,Electric Distribution Mechanic,108419.78,122093.66,
2012,Water And Power,Electric Station Operator,94118.48,152484.64,
2012,Water And Power,Water Service Worker,86144.56,93596.00,
2012,Water And Power,Electrical Mechanic Supervisor,130646.31,179093.79,
2012,Water And Power,Electrical Mechanic Supervisor,125136.39,154801.23,
2012,Water And Power,Pipefitter,98648.17,154347.76,
2012,Water And Power,Architectural Drafting Technician,84578.84,88188.04,
2012,Water And Power,Warehouse & Toolroom Worker,70081.48,97816.83,
2012,Water And Power,Electrical Repairer,91458.16,130950.74,
2012,Water And Power,Electric Distribution Mechanic,106670.94,125899.42,
